gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
214,ALCAM,2049.5296630880407,-1.193139847312266,0.36674608304841083,-3.253313129876756,0.0011406772362632953,0.05184897319204837
100505696,SH3BP5-AS1,527.6584807869708,-0.5768088249923586,0.1775226825800211,-3.2492119689119345,0.0011572520889248435,0.05184897319204837
6535,SLC6A8,2939.201124075166,-1.040643997954595,0.31852412960069737,-3.2670805796067905,0.0010866274659493216,0.05184897319204837
745,MYRF,5718.757164888861,-1.8878015168798183,0.5777027906488477,-3.2677728884770167,0.0010839731092972718,0.05184897319204837
58480,RHOU,1698.1922199888497,-1.5675148350751191,0.48265238621640083,-3.247709697165595,0.001163379022501995,0.05184897319204837
22834,ZNF652,2094.339319119699,-1.3473651304442882,0.4121089401176126,-3.2694392168725117,0.0010776088686515078,0.05184897319204837
51433,ANAPC5,1293.669034207475,-0.662283099140316,0.20265412226702267,-3.2680465205029163,0.001082925641120873,0.05184897319204837
57609,DIP2B,3830.102109638397,-1.3229022117886506,0.4021852192910375,-3.289286001411566,0.001004419040483058,0.05184897319204837
92737,DNER,2577.03441370976,-0.9258778533342436,0.2832282688924468,-3.2690163907538365,0.0010792204961394313,0.05184897319204837
928,CD9,973.452088328179,-1.7675790847486617,0.542101868016102,-3.2606031984677815,0.0011117550232934302,0.05184897319204837
5096,PCCB,755.6616163494512,-0.8601140726144982,0.2628020600752518,-3.2728589432221713,0.001064655951385555,0.05184897319204837
2346,FOLH1,750.0725762005135,-2.1225374872315976,0.6472083769426838,-3.279527216965499,0.001039811798509458,0.05184897319204837
23283,CSTF2T,676.169359973912,-0.6624698539465791,0.20268321098580785,-3.268498908836441,0.0010811959438294725,0.05184897319204837
5010,CLDN11,3233.851805557951,-2.186195106681606,0.6718971445689157,-3.253764544697169,0.0011388663109420977,0.05184897319204837
219287,AMER2,6915.652016642144,-1.3603144271404575,0.417742765999897,-3.2563446643640805,0.0011285666381290807,0.05184897319204837
5245,PHB1,583.2816439776154,-0.540894670105606,0.16587384720645046,-3.260879754192931,0.0011106712990002444,0.05184897319204837
9638,FEZ1,4667.694500907786,-0.9474813624725544,0.28914229607762093,-3.276868778195636,0.0010496513955848964,0.05184897319204837
20,ABCA2,28750.745776363092,-1.3160967086540312,0.40489810992264347,-3.2504392497793426,0.001152268838737838,0.05184897319204837
93185,IGSF8,4028.9866476252073,-0.6281402848840691,0.19480909864033386,-3.224388846661483,0.0012624185405070145,0.05216470574742996
79789,CLMN,2421.9336537832555,-1.6387911708329688,0.5055639735572667,-3.241510978921322,0.0011889785422851435,0.05216470574742996
262,AMD1,1350.580822173188,-0.9447826663623299,0.2946247450670584,-3.206732232037372,0.0013425189472936795,0.05216470574742996
5663,PSEN1,1349.3228673513424,-1.1516849752882212,0.35617326589459547,-3.2334964062941385,0.0012228487461321913,0.05216470574742996
93621,MRFAP1,4139.628840870454,-0.3891344609255278,0.12135087074097357,-3.2066886586759225,0.0013427222943130472,0.05216470574742996
55314,TMEM144,3400.246683460338,-2.4137674361825847,0.750322519698454,-3.216973198608847,0.0012955070026809024,0.05216470574742996
51604,PIGT,703.6158322812315,-0.8250770364115683,0.25479041847231965,-3.2382577074859835,0.0012026212332973097,0.05216470574742996
