Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,inositol phosphate dephosphorylation (GO:0046855),1/11,0.0635523639651725,0.2492249567261669,0,0,16.839830508474577,46.408738746473205,SYNJ2
GO_Biological_Process_2021,lipoprotein catabolic process (GO:0042159),1/11,0.0635523639651725,0.2492249567261669,0,0,16.839830508474577,46.408738746473205,ABHD17B
GO_Biological_Process_2021,tetrahydrobiopterin metabolic process (GO:0046146),1/11,0.0635523639651725,0.2492249567261669,0,0,16.839830508474577,46.408738746473205,QDPR
GO_Biological_Process_2021,mitochondrion morphogenesis (GO:0070584),1/11,0.0635523639651725,0.2492249567261669,0,0,16.839830508474577,46.408738746473205,FIS1
GO_Biological_Process_2021,presynaptic membrane organization (GO:0097090),1/11,0.0635523639651725,0.2492249567261669,0,0,16.839830508474577,46.408738746473205,CNTN2
GO_Biological_Process_2021,establishment of protein localization to membrane (GO:0090150),2/70,0.0652655587190314,0.2548439899341179,0,0,4.980643539467069,13.593624657098712,NPC1;ZDHHC9
GO_Biological_Process_2021,negative regulation of neuron apoptotic process (GO:0043524),2/71,0.0669037013032163,0.2548439899341179,0,0,4.908212560386473,13.274265716281835,MAG;ERBB3
GO_Biological_Process_2021,regulation of TOR signaling (GO:0032006),2/71,0.0669037013032163,0.2548439899341179,0,0,4.908212560386473,13.274265716281835,LAMTOR1;RFFL
GO_Biological_Process_2021,cytoskeleton-dependent cytokinesis (GO:0061640),2/72,0.0685554913270446,0.2548439899341179,0,0,4.8378510378510375,12.965981504645736,RTKN;RHOB
GO_Biological_Process_2021,extrinsic apoptotic signaling pathway (GO:0097191),2/72,0.0685554913270446,0.2548439899341179,0,0,4.8378510378510375,12.965981504645736,ERBB3;SORT1
GO_Biological_Process_2021,adipose tissue development (GO:0060612),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,SOX8
GO_Biological_Process_2021,pyrimidine nucleobase metabolic process (GO:0006206),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,DPYSL5
GO_Biological_Process_2021,regulation of actin nucleation (GO:0051125),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,GSN
GO_Biological_Process_2021,phospholipid efflux (GO:0033700),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,ABCG1
GO_Biological_Process_2021,phospholipid homeostasis (GO:0055091),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,ABCG1
GO_Biological_Process_2021,epithelial cell-cell adhesion (GO:0090136),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,JUP
GO_Biological_Process_2021,positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,SOX8
GO_Biological_Process_2021,regulation of ventricular cardiac muscle cell action potential (GO:0098911),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,JUP
GO_Biological_Process_2021,inositol phosphate catabolic process (GO:0071545),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,SYNJ2
GO_Biological_Process_2021,magnesium ion transport (GO:0015693),1/12,0.0691272821079329,0.2548439899341179,0,0,15.308166409861323,40.90044788489106,NIPAL3
GO_Biological_Process_2021,negative regulation of cell adhesion (GO:0007162),2/73,0.0702207115745385,0.2548439899341179,0,0,4.76947153003491,12.668250444349496,ERBB3;JAM3
GO_Biological_Process_2021,pteridine-containing compound metabolic process (GO:0042558),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,QDPR
GO_Biological_Process_2021,alpha-linolenic acid metabolic process (GO:0036109),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,ELOVL1
GO_Biological_Process_2021,negative regulation of chromatin organization (GO:1905268),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,H1-4
GO_Biological_Process_2021,negative regulation of chromatin silencing (GO:0031936),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,H1-4
GO_Biological_Process_2021,negative regulation of gene silencing (GO:0060969),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,H1-4
GO_Biological_Process_2021,negative regulation of hydrogen peroxide-induced cell death (GO:1903206),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,GPR37
GO_Biological_Process_2021,negative regulation of macrophage derived foam cell differentiation (GO:0010745),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,ABCG1
GO_Biological_Process_2021,negative regulation of myoblast differentiation (GO:0045662),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,SOX8
GO_Biological_Process_2021,cell part morphogenesis (GO:0032990),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,FIS1
GO_Biological_Process_2021,cranial nerve development (GO:0021545),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,ERBB3
GO_Biological_Process_2021,detection of calcium ion (GO:0005513),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,KCNMB4
GO_Biological_Process_2021,pentose-phosphate shunt (GO:0006098),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,TALDO1
GO_Biological_Process_2021,fatty acid elongation (GO:0030497),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,ELOVL1
GO_Biological_Process_2021,glucose import (GO:0046323),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,SORT1
GO_Biological_Process_2021,relaxation of cardiac muscle (GO:0055119),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,GSN
GO_Biological_Process_2021,response to iron ion (GO:0010039),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,TF
GO_Biological_Process_2021,lipid oxidation (GO:0034440),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,ADIPOR2
GO_Biological_Process_2021,triglyceride-rich lipoprotein particle remodeling (GO:0034370),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,GPIHBP1
GO_Biological_Process_2021,positive regulation of transporter activity (GO:0032411),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,SGK1
GO_Biological_Process_2021,very long-chain fatty acid biosynthetic process (GO:0042761),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,ELOVL1
GO_Biological_Process_2021,myelination in peripheral nervous system (GO:0022011),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,SIRT2
GO_Biological_Process_2021,negative regulation of adenylate cyclase activity (GO:0007194),1/13,0.0746692890506965,0.2548439899341179,0,0,14.03177966101695,36.40806778684625,GRM3
GO_Biological_Process_2021,negative regulation of cartilage development (GO:0061037),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,CHADL
GO_Biological_Process_2021,negative regulation of cyclase activity (GO:0031280),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,GRM3
GO_Biological_Process_2021,C4-dicarboxylate transport (GO:0015740),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,LRRC8D
GO_Biological_Process_2021,cellular copper ion homeostasis (GO:0006878),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,SLC31A2
GO_Biological_Process_2021,negative regulation of secretion (GO:0051048),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,ERBB3
GO_Biological_Process_2021,ceramide transport (GO:0035627),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,PLTP
GO_Biological_Process_2021,regulation of lipase activity (GO:0060191),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,GPIHBP1
GO_Biological_Process_2021,nuclear migration (GO:0007097),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,SUN2
GO_Biological_Process_2021,ether lipid metabolic process (GO:0046485),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,LIPE
GO_Biological_Process_2021,relaxation of muscle (GO:0090075),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,GSN
GO_Biological_Process_2021,respiratory electron transport chain (GO:0022904),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,ETFB
GO_Biological_Process_2021,low-density lipoprotein particle remodeling (GO:0034374),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,ABCG1
GO_Biological_Process_2021,monoacylglycerol metabolic process (GO:0046462),1/14,0.0801785773482284,0.2620214946020536,0,0,12.951760104302478,32.683752572491365,FAAH
GO_Biological_Process_2021,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),3/170,0.081088104584647,0.264130633826212,0,0,3.0529630394383647,7.669711767765168,MAG;CNTN2;FGFRL1
GO_Biological_Process_2021,regulation of organelle organization (GO:0033043),2/80,0.082235484142353,0.2663888958454007,0,0,4.339907955292571,10.841820867266003,SCARB2;FIS1
GO_Biological_Process_2021,positive regulation of cellular amide metabolic process (GO:0034250),2/81,0.0840005711581088,0.2663888958454007,0,0,4.284756031591475,10.613047958550704,ABCG1;LARP6
GO_Biological_Process_2021,cation transport (GO:0006812),3/174,0.0855499619207581,0.2663888958454007,0,0,2.9809437386569875,7.329111404296846,SLC6A9;KCNMB4;SGK1
GO_Biological_Process_2021,negative regulation of chondrocyte differentiation (GO:0032331),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,CHADL
GO_Biological_Process_2021,regulation of branching involved in ureteric bud morphogenesis (GO:0090189),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,SOX8
GO_Biological_Process_2021,regulation of integrin activation (GO:0033623),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,JAM3
GO_Biological_Process_2021,neurotrophin TRK receptor signaling pathway (GO:0048011),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,SORT1
GO_Biological_Process_2021,nucleosome positioning (GO:0016584),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,H1-4
GO_Biological_Process_2021,electron transport chain (GO:0022900),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,ETFB
GO_Biological_Process_2021,"regulation of synaptic transmission, GABAergic (GO:0032228)",1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,CNTNAP4
GO_Biological_Process_2021,G protein-coupled glutamate receptor signaling pathway (GO:0007216),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,GRM3
GO_Biological_Process_2021,response to muscle stretch (GO:0035994),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,GSN
GO_Biological_Process_2021,histone H3 deacetylation (GO:0070932),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,SIRT2
GO_Biological_Process_2021,membrane raft organization (GO:0031579),1/15,0.0856553385007923,0.2663888958454007,0,0,12.026029055690072,29.553049141820058,NPC1
GO_Biological_Process_2021,cell-cell junction organization (GO:0045216),2/82,0.085777224462219,0.2663888958454007,0,0,4.230982905982906,10.391301450441755,JUP;CTNNA1
GO_Biological_Process_2021,long-chain fatty acid metabolic process (GO:0001676),2/83,0.0875652467402971,0.2710998351092791,0,0,4.178537511870845,10.176289440122115,ELOVL1;FAAH
GO_Biological_Process_2021,aromatic amino acid family catabolic process (GO:0009074),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,QDPR
GO_Biological_Process_2021,autophagy of nucleus (GO:0044804),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,ATG13
GO_Biological_Process_2021,negative regulation of lyase activity (GO:0051350),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,GRM3
GO_Biological_Process_2021,regulation of cellular carbohydrate metabolic process (GO:0010675),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,SCARB2
GO_Biological_Process_2021,regulation of cholesterol storage (GO:0010885),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,ABCG1
GO_Biological_Process_2021,regulation of chromatin silencing (GO:0031935),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,H1-4
GO_Biological_Process_2021,regulation of establishment of cell polarity (GO:2000114),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,GSN
GO_Biological_Process_2021,dendrite self-avoidance (GO:0070593),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,CNTN2
GO_Biological_Process_2021,regulation of neurotransmitter transport (GO:0051588),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,KCNMB4
GO_Biological_Process_2021,regulation of phosphate metabolic process (GO:0019220),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,SIRT2
GO_Biological_Process_2021,positive regulation of collagen biosynthetic process (GO:0032967),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,LARP6
GO_Biological_Process_2021,Golgi to endosome transport (GO:0006895),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,SORT1
GO_Biological_Process_2021,sphingolipid catabolic process (GO:0030149),1/16,0.091099762860351,0.2711302466081876,0,0,11.223728813559324,26.889810364611485,ENPP2
GO_Biological_Process_2021,regulated exocytosis (GO:0045055),3/180,0.0924346625569077,0.2715699818687445,0,0,2.8790181180596144,6.855671206628629,TF;SCCPDH;ENDOD1
GO_Biological_Process_2021,glucose homeostasis (GO:0042593),2/86,0.0929955829363987,0.2715699818687445,0,0,4.028693528693529,9.56896609259005,LRRC8D;ADIPOR2
GO_Biological_Process_2021,protein targeting to membrane (GO:0006612),2/87,0.0948271459606626,0.2715699818687445,0,0,3.981096028154852,9.378266165486504,FIS1;ZDHHC9
GO_Biological_Process_2021,negative regulation of ATP metabolic process (GO:1903579),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,FIS1
GO_Biological_Process_2021,purine ribonucleotide transport (GO:0015868),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,LRRC8D
GO_Biological_Process_2021,pyrimidine-containing compound catabolic process (GO:0072529),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,DPYSL5
GO_Biological_Process_2021,amyloid-beta metabolic process (GO:0050435),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,BACE1
GO_Biological_Process_2021,negative regulation of execution phase of apoptosis (GO:1900118),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,RFFL
GO_Biological_Process_2021,regulation of cholesterol biosynthetic process (GO:0045540),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,ABCG1
GO_Biological_Process_2021,negative regulation of peptidyl-threonine phosphorylation (GO:0010801),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,SIRT2
GO_Biological_Process_2021,negative regulation of viral entry into host cell (GO:0046597),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,GSN
GO_Biological_Process_2021,copper ion homeostasis (GO:0055070),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,SLC31A2
GO_Biological_Process_2021,diol biosynthetic process (GO:0034312),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,QDPR
GO_Biological_Process_2021,regulation of osteoblast proliferation (GO:0033688),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,SOX8
GO_Biological_Process_2021,regulation of receptor recycling (GO:0001919),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,LAMTOR1
GO_Biological_Process_2021,positive regulation of collagen metabolic process (GO:0010714),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,LARP6
GO_Biological_Process_2021,reverse cholesterol transport (GO:0043691),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,ABCG1
GO_Biological_Process_2021,stem cell development (GO:0048864),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,SOX8
GO_Biological_Process_2021,protein autoprocessing (GO:0016540),1/17,0.0965120397246519,0.2715699818687445,0,0,10.521716101694915,24.60069304778728,KLK6
GO_Biological_Process_2021,regulation of cell migration (GO:0030334),5/408,0.096678913545273,0.2715699818687445,0,0,2.1198467633102607,4.952725100928795,SUN2;ENPP2;SGK1;RFFL;RHOB
GO_Biological_Process_2021,positive regulation of binding (GO:0051099),2/90,0.1003835565504477,0.2746292370456227,0,0,3.844794094794095,8.838246818057835,AMFR;SIRT2
GO_Biological_Process_2021,sodium ion transport (GO:0006814),2/90,0.1003835565504477,0.2746292370456227,0,0,3.844794094794095,8.838246818057835,SLC6A9;SGK1
GO_Biological_Process_2021,protein complex oligomerization (GO:0051259),2/90,0.1003835565504477,0.2746292370456227,0,0,3.844794094794095,8.838246818057835,MPP2;LRRC8D
GO_Biological_Process_2021,regulation of cell cycle (GO:0051726),4/296,0.1005196947417227,0.2746292370456227,0,0,2.3334127456819536,5.3607861826302585,RNF167;RPS6KA2;SIRT2;RHOB
GO_Biological_Process_2021,acidic amino acid transport (GO:0015800),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,LRRC8D
GO_Biological_Process_2021,adenine nucleotide transport (GO:0051503),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,LRRC8D
GO_Biological_Process_2021,regulation of fatty acid metabolic process (GO:0019217),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,ADIPOR2
GO_Biological_Process_2021,negative regulation of signal transduction by p53 class mediator (GO:1901797),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,RFFL
GO_Biological_Process_2021,negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,RFFL
GO_Biological_Process_2021,positive regulation of amyloid-beta formation (GO:1902004),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,ABCG1
GO_Biological_Process_2021,regulation of spindle organization (GO:0090224),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,GNAI1
GO_Biological_Process_2021,release of cytochrome c from mitochondria (GO:0001836),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,FIS1
GO_Biological_Process_2021,long-chain fatty-acyl-CoA biosynthetic process (GO:0035338),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,ELOVL1
GO_Biological_Process_2021,mitochondrial fission (GO:0000266),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,FIS1
GO_Biological_Process_2021,mitochondrial fusion (GO:0008053),1/18,0.1018923572787402,0.2746292370456227,0,0,9.902293120638086,22.615236719842347,FIS1
GO_Biological_Process_2021,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),2/92,0.1041374262955932,0.2746292370456227,0,0,3.758974358974359,8.502964813891627,CDKN1C;ELAPOR2
GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),4/300,0.1042597499335665,0.2746292370456227,0,0,2.301410105757932,5.203188831368961,GSN;APLP1;COL4A5;JAM3
GO_Biological_Process_2021,actin filament capping (GO:0051693),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,GSN
GO_Biological_Process_2021,barbed-end actin filament capping (GO:0051016),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,GSN
GO_Biological_Process_2021,cardiac muscle cell contraction (GO:0086003),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,GSN
GO_Biological_Process_2021,negative regulation of nervous system development (GO:0051961),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,ELAPOR2
GO_Biological_Process_2021,regulation of collagen biosynthetic process (GO:0032965),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,LARP6
GO_Biological_Process_2021,negative regulation of protein localization to nucleus (GO:1900181),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,CTNNA1
GO_Biological_Process_2021,neural crest cell differentiation (GO:0014033),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,SOX8
GO_Biological_Process_2021,detection of mechanical stimulus (GO:0050982),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,JUP
GO_Biological_Process_2021,endoplasmic reticulum mannose trimming (GO:1904380),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,AMFR
GO_Biological_Process_2021,excitatory postsynaptic potential (GO:0060079),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,MPP2
GO_Biological_Process_2021,glycerolipid catabolic process (GO:0046503),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,GDE1
GO_Biological_Process_2021,positive regulation of G protein-coupled receptor signaling pathway (GO:0045745),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,KLK6
GO_Biological_Process_2021,positive regulation of mitochondrial fission (GO:0090141),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,FIS1
GO_Biological_Process_2021,long-term memory (GO:0007616),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,SGK1
GO_Biological_Process_2021,striated muscle cell differentiation (GO:0051146),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,SORT1
GO_Biological_Process_2021,mesenchymal cell development (GO:0014031),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,SOX8
GO_Biological_Process_2021,prostaglandin biosynthetic process (GO:0001516),1/19,0.1072409026042169,0.2746292370456227,0,0,9.351694915254235,20.8793192821508,CBR1
GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),6/546,0.1075627470852993,0.2746292370456227,0,0,1.9017699115044249,4.240340062863306,IQCJ-SCHIP1;FIS1;GPR37;ERBB3;SCHIP1;LAMTOR1
GO_Biological_Process_2021,regulation of kinase activity (GO:0043549),2/94,0.1079292901589297,0.2746292370456227,0,0,3.676885916016351,8.185773852540358,CDKN1C;ERBB3
GO_Biological_Process_2021,positive regulation of epithelial cell migration (GO:0010634),2/94,0.1079292901589297,0.2746292370456227,0,0,3.676885916016351,8.185773852540358,ENPP2;RHOB
GO_Biological_Process_2021,chemical synaptic transmission (GO:0007268),4/306,0.1099882072334369,0.2779206462263651,0,0,2.2549956809674634,4.977637160161802,GRM3;CNP;RPS6KA2;KCNMB4
GO_Biological_Process_2021,protein localization to membrane (GO:0072657),3/195,0.1106011433567809,0.2779206462263651,0,0,2.652074353448276,5.8394032212584905,TSPAN15;JUP;NPC1
GO_Biological_Process_2021,cellular transition metal ion homeostasis (GO:0046916),2/96,0.111757737463504,0.2779206462263651,0,0,3.5982905982905984,7.885372491632031,TF;SLC31A2
GO_Biological_Process_2021,protein targeting to lysosome (GO:0006622),1/20,0.1125578617216778,0.2779206462263651,0,0,8.859054415700268,19.350725039139657,SCARB2
GO_Biological_Process_2021,negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736),1/20,0.1125578617216778,0.2779206462263651,0,0,8.859054415700268,19.350725039139657,CDKN1C
GO_Biological_Process_2021,negative regulation of lipid storage (GO:0010888),1/20,0.1125578617216778,0.2779206462263651,0,0,8.859054415700268,19.350725039139657,ABCG1
GO_Biological_Process_2021,regulation of granulocyte chemotaxis (GO:0071622),1/20,0.1125578617216778,0.2779206462263651,0,0,8.859054415700268,19.350725039139657,JAM3
GO_Biological_Process_2021,negative regulation of viral life cycle (GO:1903901),1/20,0.1125578617216778,0.2779206462263651,0,0,8.859054415700268,19.350725039139657,GSN
GO_Biological_Process_2021,endoplasmic reticulum calcium ion homeostasis (GO:0032469),1/20,0.1125578617216778,0.2779206462263651,0,0,8.859054415700268,19.350725039139657,FIS1
GO_Biological_Process_2021,glucose transmembrane transport (GO:1904659),1/20,0.1125578617216778,0.2779206462263651,0,0,8.859054415700268,19.350725039139657,SORT1
GO_Biological_Process_2021,positive regulation of protein processing (GO:0010954),1/20,0.1125578617216778,0.2779206462263651,0,0,8.859054415700268,19.350725039139657,GSN
GO_Biological_Process_2021,maintenance of protein location in nucleus (GO:0051457),1/20,0.1125578617216778,0.2779206462263651,0,0,8.859054415700268,19.350725039139657,SUN2
GO_Biological_Process_2021,protein maturation (GO:0051604),2/97,0.1136852466213879,0.2800129227127782,0,0,3.560233918128655,7.741093664867031,BACE1;TSPAN15
GO_Biological_Process_2021,negative regulation of neuron death (GO:1901215),2/98,0.1156213851371365,0.2805795704454749,0,0,3.5229700854700856,7.600576666963773,MAG;ERBB3
GO_Biological_Process_2021,regulation of macromolecule metabolic process (GO:0060255),3/200,0.1169417814626649,0.2805795704454749,0,0,2.584106423945388,5.545696691343623,SCARB2;SORT1;LAMTOR1
GO_Biological_Process_2021,actin filament-based transport (GO:0099515),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,SUN2
GO_Biological_Process_2021,calcium-mediated signaling using intracellular calcium source (GO:0035584),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,FIS1
GO_Biological_Process_2021,regulation of fibroblast migration (GO:0010762),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,RFFL
GO_Biological_Process_2021,neuron apoptotic process (GO:0051402),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,ERBB3
GO_Biological_Process_2021,neurotrophin signaling pathway (GO:0038179),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,SORT1
GO_Biological_Process_2021,nuclear envelope organization (GO:0006998),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,SUN2
GO_Biological_Process_2021,extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,ERBB3
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,PHLDA3
GO_Biological_Process_2021,linoleic acid metabolic process (GO:0043651),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,ELOVL1
GO_Biological_Process_2021,sterol transport (GO:0015918),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,NPC1
